INFO  24-01-14 17:15:45[Test worker] [FootbolicApplicationTests:50] - Starting FootbolicApplicationTests using Java 20.0.2.1 with PID 21657 (started by test in /Users/test/Desktop/git/footbolic/footbolic-BE/footbolic)
INFO  24-01-14 17:15:45[Test worker] [FootbolicApplicationTests:653] - No active profile set, falling back to 1 default profile: "default"
INFO  24-01-14 17:15:46[Test worker] [RepositoryConfigurationDelegate:139] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
INFO  24-01-14 17:15:46[Test worker] [RepositoryConfigurationDelegate:208] - Finished Spring Data repository scanning in 19 ms. Found 0 JPA repository interfaces.
INFO  24-01-14 17:15:46[Test worker] [LogHelper:31] - HHH000204: Processing PersistenceUnitInfo [name: default]
DEBUG 24-01-14 23:30:24[http-nio-8080-exec-8] [JpaTransactionManager:656] - Not closing pre-bound JPA EntityManager after transaction
ERROR 24-01-14 23:30:24[http-nio-8080-exec-8] [[dispatcherServlet]:175] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed: org.springframework.orm.jpa.JpaSystemException: Unable to generate sequence] with root cause
java.sql.SQLException: Column Index out of range, 0 < 1.
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:130)
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:98)
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:90)
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:64)
	at com.mysql.cj.jdbc.result.ResultSetImpl.checkColumnBounds(ResultSetImpl.java:504)
	at com.mysql.cj.jdbc.result.ResultSetImpl.getString(ResultSetImpl.java:879)
	at com.zaxxer.hikari.pool.HikariProxyResultSet.getString(HikariProxyResultSet.java)
	at com.footbolic.api.common.generator.CustomSequenceGenrator.generate(CustomSequenceGenrator.java:36)
	at com.footbolic.api.common.generator.CustomSequenceGenrator.generate(CustomSequenceGenrator.java:15)
	at org.hibernate.id.IdentifierGenerator.generate(IdentifierGenerator.java:147)
	at org.hibernate.event.internal.AbstractSaveEventListener.generateId(AbstractSaveEventListener.java:153)
	at org.hibernate.event.internal.AbstractSaveEventListener.saveWithGeneratedId(AbstractSaveEventListener.java:124)
	at org.hibernate.event.internal.DefaultPersistEventListener.entityIsTransient(DefaultPersistEventListener.java:175)
	at org.hibernate.event.internal.DefaultPersistEventListener.persist(DefaultPersistEventListener.java:93)
	at org.hibernate.event.internal.DefaultPersistEventListener.onPersist(DefaultPersistEventListener.java:77)
	at org.hibernate.event.internal.DefaultPersistEventListener.onPersist(DefaultPersistEventListener.java:54)
	at org.hibernate.event.service.internal.EventListenerGroupImpl.fireEventOnEachListener(EventListenerGroupImpl.java:127)
	at org.hibernate.internal.SessionImpl.firePersist(SessionImpl.java:766)
	at org.hibernate.internal.SessionImpl.persist(SessionImpl.java:750)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:578)
	at org.springframework.orm.jpa.ExtendedEntityManagerCreator$ExtendedEntityManagerInvocationHandler.invoke(ExtendedEntityManagerCreator.java:360)
	at jdk.proxy2/jdk.proxy2.$Proxy131.persist(Unknown Source)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:578)
	at org.springframework.orm.jpa.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler.invoke(SharedEntityManagerCreator.java:311)
	at jdk.proxy2/jdk.proxy2.$Proxy131.persist(Unknown Source)
	at org.springframework.data.jpa.repository.support.SimpleJpaRepository.save(SimpleJpaRepository.java:618)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:578)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:352)
	at org.springframework.data.repository.core.support.RepositoryMethodInvoker$RepositoryFragmentMethodInvoker.lambda$new$0(RepositoryMethodInvoker.java:277)
	at org.springframework.data.repository.core.support.RepositoryMethodInvoker.doInvoke(RepositoryMethodInvoker.java:170)
	at org.springframework.data.repository.core.support.RepositoryMethodInvoker.invoke(RepositoryMethodInvoker.java:158)
	at org.springframework.data.repository.core.support.RepositoryComposition$RepositoryFragments.invoke(RepositoryComposition.java:516)
	at org.springframework.data.repository.core.support.RepositoryComposition.invoke(RepositoryComposition.java:285)
	at org.springframework.data.repository.core.support.RepositoryFactorySupport$ImplementationMethodExecutionInterceptor.invoke(RepositoryFactorySupport.java:628)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.doInvoke(QueryExecutorMethodInterceptor.java:168)
	at org.springframework.data.repository.core.support.QueryExecutorMethodInterceptor.invoke(QueryExecutorMethodInterceptor.java:143)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.data.projection.DefaultMethodInvokingMethodInterceptor.invoke(DefaultMethodInvokingMethodInterceptor.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:123)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:385)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:119)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke(PersistenceExceptionTranslationInterceptor.java:137)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.data.jpa.repository.support.CrudMethodMetadataPostProcessor$CrudMethodMetadataPopulatingMethodInterceptor.invoke(CrudMethodMetadataPostProcessor.java:164)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:97)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:249)
	at jdk.proxy2/jdk.proxy2.$Proxy141.save(Unknown Source)
	at com.footbolic.api.menu.service.MenuServiceImpl.createMenu(MenuServiceImpl.java:17)
	at com.footbolic.api.menu.controller.MenuController.createMenu(MenuController.java:37)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:578)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:254)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:182)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:917)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:829)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:205)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:340)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:391)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:896)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1744)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.base/java.lang.Thread.run(Thread.java:1623)
INFO  24-01-14 23:33:09[SpringApplicationShutdownHook] [LocalContainerEntityManagerFactoryBean:650] - Closing JPA EntityManagerFactory for persistence unit 'default'
TRACE 24-01-14 23:33:09[SpringApplicationShutdownHook] [TypeConfiguration$Scope:274] - Handling #sessionFactoryClosed from [org.hibernate.internal.SessionFactoryImpl@10f384a2] for TypeConfiguration
DEBUG 24-01-14 23:33:09[SpringApplicationShutdownHook] [TypeConfiguration$Scope:553] - Un-scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration$Scope@e5fab75] from SessionFactory [org.hibernate.internal.SessionFactoryImpl@10f384a2]
INFO  24-01-14 23:33:09[SpringApplicationShutdownHook] [HikariDataSource:350] - HikariPool-1 - Shutdown initiated...
INFO  24-01-14 23:33:09[SpringApplicationShutdownHook] [HikariDataSource:352] - HikariPool-1 - Shutdown completed.
INFO  24-01-14 23:33:12[main] [FootbolicApplication:50] - Starting FootbolicApplication using Java 20.0.2.1 with PID 23828 (/Users/test/Desktop/git/footbolic/footbolic-BE/footbolic/build/classes/java/main started by test in /Users/test/Desktop/git/footbolic/footbolic-BE/footbolic)
INFO  24-01-14 23:33:12[main] [FootbolicApplication:653] - No active profile set, falling back to 1 default profile: "default"
INFO  24-01-14 23:33:12[main] [RepositoryConfigurationDelegate:139] - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
INFO  24-01-14 23:33:12[main] [RepositoryConfigurationDelegate:208] - Finished Spring Data repository scanning in 55 ms. Found 1 JPA repository interface.
INFO  24-01-14 23:33:13[main] [TomcatWebServer:108] - Tomcat initialized with port 8080 (http)
INFO  24-01-14 23:33:13[main] [Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8080"]
INFO  24-01-14 23:33:13[main] [StandardService:173] - Starting service [Tomcat]
INFO  24-01-14 23:33:13[main] [StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/10.1.16]
INFO  24-01-14 23:33:13[main] [[/]:173] - Initializing Spring embedded WebApplicationContext
INFO  24-01-14 23:33:13[main] [ServletWebServerApplicationContext:296] - Root WebApplicationContext: initialization completed in 1144 ms
INFO  24-01-14 23:33:13[main] [LogHelper:31] - HHH000204: Processing PersistenceUnitInfo [name: default]
INFO  24-01-14 23:33:13[main] [Version:44] - HHH000412: Hibernate ORM core version 6.3.1.Final
INFO  24-01-14 23:33:13[main] [RegionFactoryInitiator:50] - HHH000026: Second-level cache disabled
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@9b2dc56
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration boolean -> org.hibernate.type.BasicTypeReference@9b2dc56
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@9b2dc56
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@621f23ac
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@621f23ac
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration true_false -> org.hibernate.type.BasicTypeReference@7761e342
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@7761e342
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@51f68849
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@51f68849
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration byte -> org.hibernate.type.BasicTypeReference@4eb9ae4d
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration byte -> org.hibernate.type.BasicTypeReference@4eb9ae4d
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@4eb9ae4d
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration binary -> org.hibernate.type.BasicTypeReference@5520f675
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@5520f675
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration [B -> org.hibernate.type.BasicTypeReference@5520f675
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@2d237460
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@2d237460
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration image -> org.hibernate.type.BasicTypeReference@48f2054d
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration blob -> org.hibernate.type.BasicTypeReference@4b3a01d8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@4b3a01d8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@19fbc594
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@2f4d32bf
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration short -> org.hibernate.type.BasicTypeReference@774d8276
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration short -> org.hibernate.type.BasicTypeReference@774d8276
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@774d8276
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration integer -> org.hibernate.type.BasicTypeReference@6ce26986
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration int -> org.hibernate.type.BasicTypeReference@6ce26986
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@6ce26986
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration long -> org.hibernate.type.BasicTypeReference@2bf2d6eb
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration long -> org.hibernate.type.BasicTypeReference@2bf2d6eb
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@2bf2d6eb
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration float -> org.hibernate.type.BasicTypeReference@6d6cd1e0
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration float -> org.hibernate.type.BasicTypeReference@6d6cd1e0
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@6d6cd1e0
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration double -> org.hibernate.type.BasicTypeReference@76a9a009
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration double -> org.hibernate.type.BasicTypeReference@76a9a009
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@76a9a009
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@9785903
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@9785903
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@34009349
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@34009349
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration character -> org.hibernate.type.BasicTypeReference@3f68a7f8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration char -> org.hibernate.type.BasicTypeReference@3f68a7f8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@3f68a7f8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@4faf1f4
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration string -> org.hibernate.type.BasicTypeReference@4f811029
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@4f811029
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration nstring -> org.hibernate.type.BasicTypeReference@7f2b584b
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration characters -> org.hibernate.type.BasicTypeReference@5866731
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration char[] -> org.hibernate.type.BasicTypeReference@5866731
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration [C -> org.hibernate.type.BasicTypeReference@5866731
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@56a05324
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration text -> org.hibernate.type.BasicTypeReference@11e71181
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration ntext -> org.hibernate.type.BasicTypeReference@342beaf6
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration clob -> org.hibernate.type.BasicTypeReference@222acad
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@222acad
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration nclob -> org.hibernate.type.BasicTypeReference@56cfe6be
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@56cfe6be
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@7f0d8eff
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@149aa7b2
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@3ca3648
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@2a99ca99
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@39f0c343
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@781654f8
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration Duration -> org.hibernate.type.BasicTypeReference@2abc55c4
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@2abc55c4
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@4e958f08
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@4e958f08
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@71c0b742
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@71c0b742
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@3bbb8c16
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@3bbb8c16
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@73e1ecd0
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@73e1ecd0
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@11eec06b
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@65600fb3
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@25ce435
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@25ce435
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@7ea71fc2
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@19ad75e5
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@7cd5fcf4
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@19cdc217
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@19cdc217
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@5f5297e3
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@2d22d3b1
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration date -> org.hibernate.type.BasicTypeReference@7ec3a8bd
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@7ec3a8bd
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration time -> org.hibernate.type.BasicTypeReference@9690008
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@9690008
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@42cf6349
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@42cf6349
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@42cf6349
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration calendar -> org.hibernate.type.BasicTypeReference@79cb8ffa
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@79cb8ffa
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@79cb8ffa
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@1a2e563e
DEBUG 24-01-14 23:33:13[main] [BasicTypeRegistry:410] - Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@5b066c33
